66541 DEBUG [2019-06-26 09:12:29]  Null ModelAndView returned to DispatcherServlet with name 'dispatcherServlet': assuming HandlerAdapter completed request handling
66541 DEBUG [2019-06-26 09:12:29]  Successfully completed request
66541 DEBUG [2019-06-26 09:12:29]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@4fde08c8
66600 DEBUG [2019-06-26 09:12:29]  Bound request context to thread: org.apache.catalina.connector.RequestFacade@4fde08c8
66600 DEBUG [2019-06-26 09:12:29]  DispatcherServlet with name 'dispatcherServlet' processing GET request for [/lib/layui/lay/modules/element.js]
66601 DEBUG [2019-06-26 09:12:29]  Looking up handler method for path /lib/layui/lay/modules/element.js
66604 DEBUG [2019-06-26 09:12:29]  Did not find handler method for [/lib/layui/lay/modules/element.js]
66604 DEBUG [2019-06-26 09:12:29]  Matching patterns for request [/lib/layui/lay/modules/element.js] are [/**]
66604 DEBUG [2019-06-26 09:12:29]  URI Template variables for request [/lib/layui/lay/modules/element.js] are {}
66604 DEBUG [2019-06-26 09:12:29]  Mapping [/lib/layui/lay/modules/element.js] to HandlerExecutionChain with handler [ResourceHttpRequestHandler [locations=[class path resource [META-INF/resources/], class path resource [resources/], class path resource [static/], class path resource [public/], ServletContext resource [/]], resolvers=[org.springframework.web.servlet.resource.PathResourceResolver@2992a565]]] and 1 interceptor
66604 DEBUG [2019-06-26 09:12:29]  Last-Modified value for [/lib/layui/lay/modules/element.js] is: -1
66654 DEBUG [2019-06-26 09:12:29]  Null ModelAndView returned to DispatcherServlet with name 'dispatcherServlet': assuming HandlerAdapter completed request handling
66654 DEBUG [2019-06-26 09:12:29]  Successfully completed request
66654 DEBUG [2019-06-26 09:12:29]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@380442b1
66925 DEBUG [2019-06-26 09:12:29]  Bound request context to thread: org.apache.catalina.connector.RequestFacade@380442b1
66925 DEBUG [2019-06-26 09:12:29]  DispatcherServlet with name 'dispatcherServlet' processing POST request for [/organization/company/companyListPage]
66926 DEBUG [2019-06-26 09:12:29]  Looking up handler method for path /organization/company/companyListPage
66928 DEBUG [2019-06-26 09:12:29]  Returning handler method [public java.util.Map<java.lang.String, java.lang.Object> com.ehr.controller.organization.company.CompanyController.companyListPage(java.lang.Integer,java.lang.Integer)]
66929 DEBUG [2019-06-26 09:12:29]  Returning cached instance of singleton bean 'companyController'
66932 DEBUG [2019-06-26 09:12:29]  Skip CORS processing: request is from same origin
67098 DEBUG [2019-06-26 09:12:29]  Null ModelAndView returned to DispatcherServlet with name 'dispatcherServlet': assuming HandlerAdapter completed request handling
67098 DEBUG [2019-06-26 09:12:29]  Successfully completed request
67099 DEBUG [2019-06-26 09:12:29]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@4fde08c8
69726 DEBUG [2019-06-26 09:12:32]  Fetching JDBC Connection from DataSource
69879 DEBUG [2019-06-26 09:12:32]  Fetching JDBC Connection from DataSource
70171 DEBUG [2019-06-26 09:12:32]  Written [{code=0, data=PageInfo{pageNum=1, pageSize=10, size=10, startRow=1, endRow=10, total=11, pages=2, list=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=1, name='隐世集团', address='武汉光谷软件园', mark='武汉500强公司其中之一2', logictodelete=1, createtime=Wed Apr 11 17:05:02 CST 2018}, Company{id=2, name='武汉创新有限公司', address='武汉光谷软件园', mark='武汉第一家进入500强的公司', logictodelete=1, createtime=Thu Apr 26 17:05:06 CST 2018}, Company{id=3, name='武汉德馨有限公司', address='武汉光谷软件园', mark='武汉一家实力公司', logictodelete=1, createtime=Fri Apr 27 17:05:09 CST 2018}, Company{id=4, name='武汉天意有限公司', address='武汉洪山区', mark='一家实力中上，门槛低的公司', logictodelete=1, createtime=Tue Apr 17 17:05:13 CST 2018}, Company{id=5, name='武汉哲天有限公司', address='武汉洪山区', mark='一家小公司，实力并不出众', logictodelete=1, createtime=null}, Company{id=6, name='宜昌金江银座股份有限公司', address='宜昌伍家区', mark='位于宜昌的一个大集团', logictodelete=1, createtime=null}, Company{id=7, name='宜昌瑞祥有限公司', address='宜昌伍家区', mark='宜昌制药业巨头', logictodelete=1, createtime=null}, Company{id=11, name='宝武钢铁有限公司', address='上海市浦东新区', mark='中国钢铁制造业巨头', logictodelete=0, createtime=null}, Company{id=12, name='恒大地产集团', address='广州天河区', mark='中国房产以及开发资质第一的公司', logictodelete=0, createtime=null}, Company{id=13, name='碧桂园控股有限公司', address='广州佛山区', mark='中国目前最大的专业住宅开发区', logictodelete=0, createtime=null}], prePage=0, nextPage=2, isFirstPage=true, isLastPage=false, hasPreviousPage=false, hasNextPage=true, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}, count=PageInfo{pageNum=1, pageSize=10, size=10, startRow=1, endRow=10, total=11, pages=2, list=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=1, name='隐世集团', address='武汉光谷软件园', mark='武汉500强公司其中之一2', logictodelete=1, createtime=Wed Apr 11 17:05:02 CST 2018}, Company{id=2, name='武汉创新有限公司', address='武汉光谷软件园', mark='武汉第一家进入500强的公司', logictodelete=1, createtime=Thu Apr 26 17:05:06 CST 2018}, Company{id=3, name='武汉德馨有限公司', address='武汉光谷软件园', mark='武汉一家实力公司', logictodelete=1, createtime=Fri Apr 27 17:05:09 CST 2018}, Company{id=4, name='武汉天意有限公司', address='武汉洪山区', mark='一家实力中上，门槛低的公司', logictodelete=1, createtime=Tue Apr 17 17:05:13 CST 2018}, Company{id=5, name='武汉哲天有限公司', address='武汉洪山区', mark='一家小公司，实力并不出众', logictodelete=1, createtime=null}, Company{id=6, name='宜昌金江银座股份有限公司', address='宜昌伍家区', mark='位于宜昌的一个大集团', logictodelete=1, createtime=null}, Company{id=7, name='宜昌瑞祥有限公司', address='宜昌伍家区', mark='宜昌制药业巨头', logictodelete=1, createtime=null}, Company{id=11, name='宝武钢铁有限公司', address='上海市浦东新区', mark='中国钢铁制造业巨头', logictodelete=0, createtime=null}, Company{id=12, name='恒大地产集团', address='广州天河区', mark='中国房产以及开发资质第一的公司', logictodelete=0, createtime=null}, Company{id=13, name='碧桂园控股有限公司', address='广州佛山区', mark='中国目前最大的专业住宅开发区', logictodelete=0, createtime=null}], prePage=0, nextPage=2, isFirstPage=true, isLastPage=false, hasPreviousPage=false, hasNextPage=true, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}}] as "application/json" using [org.springframework.http.converter.json.MappingJackson2HttpMessageConverter@53810d25]
70171 DEBUG [2019-06-26 09:12:32]  Null ModelAndView returned to DispatcherServlet with name 'dispatcherServlet': assuming HandlerAdapter completed request handling
70171 DEBUG [2019-06-26 09:12:32]  Successfully completed request
70171 DEBUG [2019-06-26 09:12:32]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@380442b1
126126 DEBUG [2019-06-26 09:13:28]  Bound request context to thread: org.apache.catalina.connector.RequestFacade@380442b1
126126 DEBUG [2019-06-26 09:13:28]  DispatcherServlet with name 'dispatcherServlet' processing POST request for [/organization/company/companyListPage]
126126 DEBUG [2019-06-26 09:13:28]  Looking up handler method for path /organization/company/companyListPage
126127 DEBUG [2019-06-26 09:13:28]  Returning handler method [public java.util.Map<java.lang.String, java.lang.Object> com.ehr.controller.organization.company.CompanyController.companyListPage(java.lang.Integer,java.lang.Integer)]
126127 DEBUG [2019-06-26 09:13:28]  Returning cached instance of singleton bean 'companyController'
126127 DEBUG [2019-06-26 09:13:28]  Skip CORS processing: request is from same origin
126130 DEBUG [2019-06-26 09:13:28]  Fetching JDBC Connection from DataSource
126140 DEBUG [2019-06-26 09:13:28]  Fetching JDBC Connection from DataSource
126149 DEBUG [2019-06-26 09:13:28]  Written [{code=0, data=PageInfo{pageNum=1, pageSize=10, size=10, startRow=1, endRow=10, total=11, pages=2, list=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=1, name='隐世集团', address='武汉光谷软件园', mark='武汉500强公司其中之一2', logictodelete=1, createtime=Wed Apr 11 17:05:02 CST 2018}, Company{id=2, name='武汉创新有限公司', address='武汉光谷软件园', mark='武汉第一家进入500强的公司', logictodelete=1, createtime=Thu Apr 26 17:05:06 CST 2018}, Company{id=3, name='武汉德馨有限公司', address='武汉光谷软件园', mark='武汉一家实力公司', logictodelete=1, createtime=Fri Apr 27 17:05:09 CST 2018}, Company{id=4, name='武汉天意有限公司', address='武汉洪山区', mark='一家实力中上，门槛低的公司', logictodelete=1, createtime=Tue Apr 17 17:05:13 CST 2018}, Company{id=5, name='武汉哲天有限公司', address='武汉洪山区', mark='一家小公司，实力并不出众', logictodelete=1, createtime=null}, Company{id=6, name='宜昌金江银座股份有限公司', address='宜昌伍家区', mark='位于宜昌的一个大集团', logictodelete=1, createtime=null}, Company{id=7, name='宜昌瑞祥有限公司', address='宜昌伍家区', mark='宜昌制药业巨头', logictodelete=1, createtime=null}, Company{id=11, name='宝武钢铁有限公司', address='上海市浦东新区', mark='中国钢铁制造业巨头', logictodelete=0, createtime=null}, Company{id=12, name='恒大地产集团', address='广州天河区', mark='中国房产以及开发资质第一的公司', logictodelete=0, createtime=null}, Company{id=13, name='碧桂园控股有限公司', address='广州佛山区', mark='中国目前最大的专业住宅开发区', logictodelete=0, createtime=null}], prePage=0, nextPage=2, isFirstPage=true, isLastPage=false, hasPreviousPage=false, hasNextPage=true, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}, count=PageInfo{pageNum=1, pageSize=10, size=10, startRow=1, endRow=10, total=11, pages=2, list=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=1, name='隐世集团', address='武汉光谷软件园', mark='武汉500强公司其中之一2', logictodelete=1, createtime=Wed Apr 11 17:05:02 CST 2018}, Company{id=2, name='武汉创新有限公司', address='武汉光谷软件园', mark='武汉第一家进入500强的公司', logictodelete=1, createtime=Thu Apr 26 17:05:06 CST 2018}, Company{id=3, name='武汉德馨有限公司', address='武汉光谷软件园', mark='武汉一家实力公司', logictodelete=1, createtime=Fri Apr 27 17:05:09 CST 2018}, Company{id=4, name='武汉天意有限公司', address='武汉洪山区', mark='一家实力中上，门槛低的公司', logictodelete=1, createtime=Tue Apr 17 17:05:13 CST 2018}, Company{id=5, name='武汉哲天有限公司', address='武汉洪山区', mark='一家小公司，实力并不出众', logictodelete=1, createtime=null}, Company{id=6, name='宜昌金江银座股份有限公司', address='宜昌伍家区', mark='位于宜昌的一个大集团', logictodelete=1, createtime=null}, Company{id=7, name='宜昌瑞祥有限公司', address='宜昌伍家区', mark='宜昌制药业巨头', logictodelete=1, createtime=null}, Company{id=11, name='宝武钢铁有限公司', address='上海市浦东新区', mark='中国钢铁制造业巨头', logictodelete=0, createtime=null}, Company{id=12, name='恒大地产集团', address='广州天河区', mark='中国房产以及开发资质第一的公司', logictodelete=0, createtime=null}, Company{id=13, name='碧桂园控股有限公司', address='广州佛山区', mark='中国目前最大的专业住宅开发区', logictodelete=0, createtime=null}], prePage=0, nextPage=2, isFirstPage=true, isLastPage=false, hasPreviousPage=false, hasNextPage=true, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}}] as "application/json" using [org.springframework.http.converter.json.MappingJackson2HttpMessageConverter@53810d25]
126153 DEBUG [2019-06-26 09:13:28]  Null ModelAndView returned to DispatcherServlet with name 'dispatcherServlet': assuming HandlerAdapter completed request handling
126153 DEBUG [2019-06-26 09:13:28]  Successfully completed request
126153 DEBUG [2019-06-26 09:13:28]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@380442b1
127024 DEBUG [2019-06-26 09:13:29]  Bound request context to thread: org.apache.catalina.connector.RequestFacade@380442b1
127025 DEBUG [2019-06-26 09:13:29]  DispatcherServlet with name 'dispatcherServlet' processing POST request for [/organization/company/companyListPage]
127025 DEBUG [2019-06-26 09:13:29]  Looking up handler method for path /organization/company/companyListPage
127025 DEBUG [2019-06-26 09:13:29]  Returning handler method [public java.util.Map<java.lang.String, java.lang.Object> com.ehr.controller.organization.company.CompanyController.companyListPage(java.lang.Integer,java.lang.Integer)]
127026 DEBUG [2019-06-26 09:13:29]  Returning cached instance of singleton bean 'companyController'
127026 DEBUG [2019-06-26 09:13:29]  Skip CORS processing: request is from same origin
127028 DEBUG [2019-06-26 09:13:29]  Fetching JDBC Connection from DataSource
127033 DEBUG [2019-06-26 09:13:29]  Fetching JDBC Connection from DataSource
127044 DEBUG [2019-06-26 09:13:29]  Written [{code=0, data=PageInfo{pageNum=1, pageSize=10, size=10, startRow=1, endRow=10, total=11, pages=2, list=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=1, name='隐世集团', address='武汉光谷软件园', mark='武汉500强公司其中之一2', logictodelete=1, createtime=Wed Apr 11 17:05:02 CST 2018}, Company{id=2, name='武汉创新有限公司', address='武汉光谷软件园', mark='武汉第一家进入500强的公司', logictodelete=1, createtime=Thu Apr 26 17:05:06 CST 2018}, Company{id=3, name='武汉德馨有限公司', address='武汉光谷软件园', mark='武汉一家实力公司', logictodelete=1, createtime=Fri Apr 27 17:05:09 CST 2018}, Company{id=4, name='武汉天意有限公司', address='武汉洪山区', mark='一家实力中上，门槛低的公司', logictodelete=1, createtime=Tue Apr 17 17:05:13 CST 2018}, Company{id=5, name='武汉哲天有限公司', address='武汉洪山区', mark='一家小公司，实力并不出众', logictodelete=1, createtime=null}, Company{id=6, name='宜昌金江银座股份有限公司', address='宜昌伍家区', mark='位于宜昌的一个大集团', logictodelete=1, createtime=null}, Company{id=7, name='宜昌瑞祥有限公司', address='宜昌伍家区', mark='宜昌制药业巨头', logictodelete=1, createtime=null}, Company{id=11, name='宝武钢铁有限公司', address='上海市浦东新区', mark='中国钢铁制造业巨头', logictodelete=0, createtime=null}, Company{id=12, name='恒大地产集团', address='广州天河区', mark='中国房产以及开发资质第一的公司', logictodelete=0, createtime=null}, Company{id=13, name='碧桂园控股有限公司', address='广州佛山区', mark='中国目前最大的专业住宅开发区', logictodelete=0, createtime=null}], prePage=0, nextPage=2, isFirstPage=true, isLastPage=false, hasPreviousPage=false, hasNextPage=true, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}, count=PageInfo{pageNum=1, pageSize=10, size=10, startRow=1, endRow=10, total=11, pages=2, list=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=1, name='隐世集团', address='武汉光谷软件园', mark='武汉500强公司其中之一2', logictodelete=1, createtime=Wed Apr 11 17:05:02 CST 2018}, Company{id=2, name='武汉创新有限公司', address='武汉光谷软件园', mark='武汉第一家进入500强的公司', logictodelete=1, createtime=Thu Apr 26 17:05:06 CST 2018}, Company{id=3, name='武汉德馨有限公司', address='武汉光谷软件园', mark='武汉一家实力公司', logictodelete=1, createtime=Fri Apr 27 17:05:09 CST 2018}, Company{id=4, name='武汉天意有限公司', address='武汉洪山区', mark='一家实力中上，门槛低的公司', logictodelete=1, createtime=Tue Apr 17 17:05:13 CST 2018}, Company{id=5, name='武汉哲天有限公司', address='武汉洪山区', mark='一家小公司，实力并不出众', logictodelete=1, createtime=null}, Company{id=6, name='宜昌金江银座股份有限公司', address='宜昌伍家区', mark='位于宜昌的一个大集团', logictodelete=1, createtime=null}, Company{id=7, name='宜昌瑞祥有限公司', address='宜昌伍家区', mark='宜昌制药业巨头', logictodelete=1, createtime=null}, Company{id=11, name='宝武钢铁有限公司', address='上海市浦东新区', mark='中国钢铁制造业巨头', logictodelete=0, createtime=null}, Company{id=12, name='恒大地产集团', address='广州天河区', mark='中国房产以及开发资质第一的公司', logictodelete=0, createtime=null}, Company{id=13, name='碧桂园控股有限公司', address='广州佛山区', mark='中国目前最大的专业住宅开发区', logictodelete=0, createtime=null}], prePage=0, nextPage=2, isFirstPage=true, isLastPage=false, hasPreviousPage=false, hasNextPage=true, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}}] as "application/json" using [org.springframework.http.converter.json.MappingJackson2HttpMessageConverter@53810d25]
127046 DEBUG [2019-06-26 09:13:29]  Null ModelAndView returned to DispatcherServlet with name 'dispatcherServlet': assuming HandlerAdapter completed request handling
127046 DEBUG [2019-06-26 09:13:29]  Successfully completed request
127046 DEBUG [2019-06-26 09:13:29]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@380442b1
176703 DEBUG [2019-06-26 09:14:19]  Bound request context to thread: org.apache.catalina.connector.RequestFacade@380442b1
176703 DEBUG [2019-06-26 09:14:19]  DispatcherServlet with name 'dispatcherServlet' processing POST request for [/organization/company/companyListPage]
176703 DEBUG [2019-06-26 09:14:19]  Looking up handler method for path /organization/company/companyListPage
176704 DEBUG [2019-06-26 09:14:19]  Returning handler method [public java.util.Map<java.lang.String, java.lang.Object> com.ehr.controller.organization.company.CompanyController.companyListPage(java.lang.Integer,java.lang.Integer)]
176704 DEBUG [2019-06-26 09:14:19]  Returning cached instance of singleton bean 'companyController'
176705 DEBUG [2019-06-26 09:14:19]  Skip CORS processing: request is from same origin
176707 DEBUG [2019-06-26 09:14:19]  Fetching JDBC Connection from DataSource
176713 DEBUG [2019-06-26 09:14:19]  Fetching JDBC Connection from DataSource
176722 DEBUG [2019-06-26 09:14:19]  Written [{code=0, data=PageInfo{pageNum=2, pageSize=10, size=1, startRow=11, endRow=11, total=11, pages=2, list=Page{count=true, pageNum=2, pageSize=10, startRow=10, endRow=20, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=14, name='中国保利集团', address='湖北武汉', mark='武汉500强公司其中之一', logictodelete=0, createtime=null}], prePage=1, nextPage=0, isFirstPage=false, isLastPage=true, hasPreviousPage=true, hasNextPage=false, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}, count=PageInfo{pageNum=2, pageSize=10, size=1, startRow=11, endRow=11, total=11, pages=2, list=Page{count=true, pageNum=2, pageSize=10, startRow=10, endRow=20, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=14, name='中国保利集团', address='湖北武汉', mark='武汉500强公司其中之一', logictodelete=0, createtime=null}], prePage=1, nextPage=0, isFirstPage=false, isLastPage=true, hasPreviousPage=true, hasNextPage=false, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}}] as "application/json" using [org.springframework.http.converter.json.MappingJackson2HttpMessageConverter@53810d25]
176722 DEBUG [2019-06-26 09:14:19]  Null ModelAndView returned to DispatcherServlet with name 'dispatcherServlet': assuming HandlerAdapter completed request handling
176722 DEBUG [2019-06-26 09:14:19]  Successfully completed request
176722 DEBUG [2019-06-26 09:14:19]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@380442b1
179824 DEBUG [2019-06-26 09:14:22]  Bound request context to thread: org.apache.catalina.connector.RequestFacade@380442b1
179825 DEBUG [2019-06-26 09:14:22]  DispatcherServlet with name 'dispatcherServlet' processing POST request for [/organization/company/companyListPage]
179825 DEBUG [2019-06-26 09:14:22]  Looking up handler method for path /organization/company/companyListPage
179825 DEBUG [2019-06-26 09:14:22]  Returning handler method [public java.util.Map<java.lang.String, java.lang.Object> com.ehr.controller.organization.company.CompanyController.companyListPage(java.lang.Integer,java.lang.Integer)]
179825 DEBUG [2019-06-26 09:14:22]  Returning cached instance of singleton bean 'companyController'
179826 DEBUG [2019-06-26 09:14:22]  Skip CORS processing: request is from same origin
179829 DEBUG [2019-06-26 09:14:22]  Fetching JDBC Connection from DataSource
179837 DEBUG [2019-06-26 09:14:22]  Fetching JDBC Connection from DataSource
179844 DEBUG [2019-06-26 09:14:22]  Written [{code=0, data=PageInfo{pageNum=1, pageSize=10, size=10, startRow=1, endRow=10, total=11, pages=2, list=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=1, name='隐世集团', address='武汉光谷软件园', mark='武汉500强公司其中之一2', logictodelete=1, createtime=Wed Apr 11 17:05:02 CST 2018}, Company{id=2, name='武汉创新有限公司', address='武汉光谷软件园', mark='武汉第一家进入500强的公司', logictodelete=1, createtime=Thu Apr 26 17:05:06 CST 2018}, Company{id=3, name='武汉德馨有限公司', address='武汉光谷软件园', mark='武汉一家实力公司', logictodelete=1, createtime=Fri Apr 27 17:05:09 CST 2018}, Company{id=4, name='武汉天意有限公司', address='武汉洪山区', mark='一家实力中上，门槛低的公司', logictodelete=1, createtime=Tue Apr 17 17:05:13 CST 2018}, Company{id=5, name='武汉哲天有限公司', address='武汉洪山区', mark='一家小公司，实力并不出众', logictodelete=1, createtime=null}, Company{id=6, name='宜昌金江银座股份有限公司', address='宜昌伍家区', mark='位于宜昌的一个大集团', logictodelete=1, createtime=null}, Company{id=7, name='宜昌瑞祥有限公司', address='宜昌伍家区', mark='宜昌制药业巨头', logictodelete=1, createtime=null}, Company{id=11, name='宝武钢铁有限公司', address='上海市浦东新区', mark='中国钢铁制造业巨头', logictodelete=0, createtime=null}, Company{id=12, name='恒大地产集团', address='广州天河区', mark='中国房产以及开发资质第一的公司', logictodelete=0, createtime=null}, Company{id=13, name='碧桂园控股有限公司', address='广州佛山区', mark='中国目前最大的专业住宅开发区', logictodelete=0, createtime=null}], prePage=0, nextPage=2, isFirstPage=true, isLastPage=false, hasPreviousPage=false, hasNextPage=true, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}, count=PageInfo{pageNum=1, pageSize=10, size=10, startRow=1, endRow=10, total=11, pages=2, list=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[Company{id=1, name='隐世集团', address='武汉光谷软件园', mark='武汉500强公司其中之一2', logictodelete=1, createtime=Wed Apr 11 17:05:02 CST 2018}, Company{id=2, name='武汉创新有限公司', address='武汉光谷软件园', mark='武汉第一家进入500强的公司', logictodelete=1, createtime=Thu Apr 26 17:05:06 CST 2018}, Company{id=3, name='武汉德馨有限公司', address='武汉光谷软件园', mark='武汉一家实力公司', logictodelete=1, createtime=Fri Apr 27 17:05:09 CST 2018}, Company{id=4, name='武汉天意有限公司', address='武汉洪山区', mark='一家实力中上，门槛低的公司', logictodelete=1, createtime=Tue Apr 17 17:05:13 CST 2018}, Company{id=5, name='武汉哲天有限公司', address='武汉洪山区', mark='一家小公司，实力并不出众', logictodelete=1, createtime=null}, Company{id=6, name='宜昌金江银座股份有限公司', address='宜昌伍家区', mark='位于宜昌的一个大集团', logictodelete=1, createtime=null}, Company{id=7, name='宜昌瑞祥有限公司', address='宜昌伍家区', mark='宜昌制药业巨头', logictodelete=1, createtime=null}, Company{id=11, name='宝武钢铁有限公司', address='上海市浦东新区', mark='中国钢铁制造业巨头', logictodelete=0, createtime=null}, Company{id=12, name='恒大地产集团', address='广州天河区', mark='中国房产以及开发资质第一的公司', logictodelete=0, createtime=null}, Company{id=13, name='碧桂园控股有限公司', address='广州佛山区', mark='中国目前最大的专业住宅开发区', logictodelete=0, createtime=null}], prePage=0, nextPage=2, isFirstPage=true, isLastPage=false, hasPreviousPage=false, hasNextPage=true, navigatePages=8, navigateFirstPage=1, navigateLastPage=2, navigatepageNums=[1, 2]}}] as "application/json" using [org.springframework.http.converter.json.MappingJackson2HttpMessageConverter@53810d25]
179844 DEBUG [2019-06-26 09:14:22]  Null ModelAndView returned to DispatcherServlet with name 'dispatcherServlet': assuming HandlerAdapter completed request handling
179844 DEBUG [2019-06-26 09:14:22]  Successfully completed request
179845 DEBUG [2019-06-26 09:14:22]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@380442b1
183604 DEBUG [2019-06-26 09:14:26]  Bound request context to thread: org.apache.catalina.connector.RequestFacade@380442b1
183604 DEBUG [2019-06-26 09:14:26]  DispatcherServlet with name 'dispatcherServlet' processing GET request for [/organization/company/]
183604 DEBUG [2019-06-26 09:14:26]  Looking up handler method for path /organization/company/
183604 DEBUG [2019-06-26 09:14:26]  Returning handler method [public java.lang.String com.ehr.controller.organization.company.CompanyController.company()]
183604 DEBUG [2019-06-26 09:14:26]  Returning cached instance of singleton bean 'companyController'
183604 DEBUG [2019-06-26 09:14:26]  Last-Modified value for [/organization/company/] is: -1
183605 DEBUG [2019-06-26 09:14:26]  Requested media types are [text/html, application/xhtml+xml, image/webp, image/apng, application/signed-exchange;v=b3, application/xml;q=0.9, */*;q=0.8] based on Accept header types and producible media types [*/*])
183606 DEBUG [2019-06-26 09:14:26]  No matching bean found for view name '/organization/company/companyList'
183606 DEBUG [2019-06-26 09:14:26]  Returning [org.springframework.web.servlet.view.InternalResourceView: name '/organization/company/companyList'; URL [/WEB-INF/View//organization/company/companyList.jsp]] based on requested media type 'text/html'
183606 DEBUG [2019-06-26 09:14:26]  Rendering view [org.springframework.web.servlet.view.InternalResourceView: name '/organization/company/companyList'; URL [/WEB-INF/View//organization/company/companyList.jsp]] in DispatcherServlet with name 'dispatcherServlet'
183606 DEBUG [2019-06-26 09:14:26]  Forwarding to resource [/WEB-INF/View//organization/company/companyList.jsp] in InternalResourceView '/organization/company/companyList'
183623 DEBUG [2019-06-26 09:14:26]  Successfully completed request
183623 DEBUG [2019-06-26 09:14:26]  Cleared thread-bound request context: org.apache.catalina.connector.RequestFacade@380442b1
183828 DEBUG [2019-06-26 09:14:26]  Bound request context to thread: org.apache.catalina.connector.RequestFacade@380442b1
183829 DEBUG [2019-06-26 09:14:26]  DispatcherServlet with name 'dispatcherServlet' processing POST request for [/organization/company/companyListPage]
183829 DEBUG [2019-06-26 09:14:26]  Looking up handler method for path /organization/company/companyListPage
183829 DEBUG [2019-06-26 09:14:26]  Returning handler method [public java.util.Map<java.lang.String, java.lang.Object> com.ehr.controller.organization.company.CompanyController.companyListPage(java.lang.Integer,java.lang.Integer)]
183829 DEBUG [2019-06-26 09:14:26]  Returning cached instance of singleton bean 'companyController'
183830 DEBUG [2019-06-26 09:14:26]  Skip CORS processing: request is from same origin
183831 DEBUG [2019-06-26 09:14:26]  Fetching JDBC Connection from DataSource
183837 DEBUG [2019-06-26 09:14:26]  Fetching JDBC Connection from DataSource
